Agency,AgencyCode,Date,Discharge_cfs
USGS,11160000,1/23/2017,765
USGS,11160000,1/24/2017,477
USGS,11160000,1/25/2017,342
USGS,11160000,1/26/2017,271
USGS,11160000,1/27/2017,224
USGS,11160000,1/28/2017,193
USGS,11160000,1/29/2017,169
USGS,11160000,1/30/2017,150
USGS,11160000,1/31/2017,134
USGS,11160000,2/1/2017,122
USGS,11160000,2/2/2017,181
USGS,11160000,2/3/2017,303
USGS,11160000,2/4/2017,329
USGS,11160000,2/5/2017,260
USGS,11160000,2/6/2017,737
USGS,11160000,2/7/2017,2360
USGS,11160000,2/8/2017,1240
USGS,11160000,2/9/2017,1350
USGS,11160000,2/10/2017,1310
USGS,11160000,2/11/2017,583
USGS,11160000,2/12/2017,404
USGS,11160000,2/13/2017,320
USGS,11160000,2/14/2017,264
USGS,11160000,2/15/2017,225
USGS,11160000,2/16/2017,256
USGS,11160000,2/17/2017,791
USGS,11160000,2/18/2017,703
USGS,11160000,2/19/2017,382
USGS,11160000,2/20/2017,1890
USGS,11160000,2/21/2017,1090
USGS,11160000,2/22/2017,602
USGS,11160000,2/23/2017,444
USGS,11160000,2/24/2017,361
USGS,11160000,2/25/2017,309
USGS,11160000,2/26/2017,272
USGS,11160000,2/27/2017,241
USGS,11160000,2/28/2017,214
USGS,11160000,3/1/2017,193
USGS,11160000,3/2/2017,176
USGS,11160000,3/3/2017,163
USGS,11160000,3/4/2017,152
USGS,11160000,3/5/2017,189
USGS,11160000,3/6/2017,147
USGS,11160000,3/7/2017,134
USGS,11160000,3/8/2017,124
USGS,11160000,3/9/2017,116
USGS,11160000,3/10/2017,110
USGS,11160000,3/11/2017,103
USGS,11160000,3/12/2017,96.2
USGS,11160000,3/13/2017,90.4
USGS,11160000,3/14/2017,85.1
USGS,11160000,3/15/2017,80.3
USGS,11160000,3/16/2017,76.4
USGS,11160000,3/17/2017,72.9
USGS,11160000,3/18/2017,69.3
USGS,11160000,3/19/2017,66.3
USGS,11160000,3/20/2017,78.9
USGS,11160000,3/21/2017,416
USGS,11160000,3/22/2017,484
USGS,11160000,3/23/2017,222
USGS,11160000,3/24/2017,273
USGS,11160000,3/25/2017,339
USGS,11160000,3/26/2017,219
USGS,11160000,3/27/2017,183
USGS,11160000,3/28/2017,155
USGS,11160000,3/29/2017,138
USGS,11160000,3/30/2017,125
USGS,11160000,3/31/2017,116
USGS,11160000,4/1/2017,108
USGS,11160000,4/2/2017,101
USGS,11160000,4/3/2017,94.7
USGS,11160000,4/4/2017,88.2
USGS,11160000,4/5/2017,83.2
USGS,11160000,4/6/2017,82.6
USGS,11160000,4/7/2017,272
USGS,11160000,4/8/2017,162
USGS,11160000,4/9/2017,128
USGS,11160000,4/10/2017,111
USGS,11160000,4/11/2017,103
USGS,11160000,4/12/2017,123
USGS,11160000,4/13/2017,253
USGS,11160000,4/14/2017,160
USGS,11160000,4/15/2017,133
USGS,11160000,4/16/2017,129
USGS,11160000,4/17/2017,183
USGS,11160000,4/18/2017,170
USGS,11160000,4/19/2017,140
USGS,11160000,4/20/2017,124
USGS,11160000,4/21/2017,113
USGS,11160000,4/22/2017,104
USGS,11160000,4/23/2017,96
USGS,11160000,4/24/2017,89.7
USGS,11160000,4/25/2017,84.4
USGS,11160000,4/26/2017,80.2
USGS,11160000,4/27/2017,77.2
USGS,11160000,4/28/2017,72.6
USGS,11160000,4/29/2017,68.5
USGS,11160000,4/30/2017,65.3
USGS,11160000,5/1/2017,62.4
USGS,11160000,5/2/2017,59.6
USGS,11160000,5/3/2017,57.7
USGS,11160000,5/4/2017,55.6
USGS,11160000,5/5/2017,53.3
USGS,11160000,5/6/2017,51.9
USGS,11160000,5/7/2017,51.2
USGS,11160000,5/8/2017,48.8
USGS,11160000,5/9/2017,47.2
USGS,11160000,5/10/2017,45.8
USGS,11160000,5/11/2017,45.3
USGS,11160000,5/12/2017,43.2
USGS,11160000,5/13/2017,41.7
USGS,11160000,5/14/2017,41.2
USGS,11160000,5/15/2017,40.6
USGS,11160000,5/16/2017,39.2
USGS,11160000,5/17/2017,38.5
USGS,11160000,5/18/2017,37.1
USGS,11160000,5/19/2017,35.8
USGS,11160000,5/20/2017,34.5
USGS,11160000,5/21/2017,33.4
USGS,11160000,5/22/2017,32.7
USGS,11160000,5/23/2017,32.3
USGS,11160000,5/24/2017,32.1
USGS,11160000,5/25/2017,32.5
USGS,11160000,5/26/2017,33.4
USGS,11160000,5/27/2017,32
USGS,11160000,5/28/2017,30.8
USGS,11160000,5/29/2017,30
USGS,11160000,5/30/2017,29.2
USGS,11160000,5/31/2017,28.4
USGS,11160000,6/1/2017,27.6
USGS,11160000,6/2/2017,27
USGS,11160000,6/3/2017,26.3
USGS,11160000,6/4/2017,25.7
USGS,11160000,6/5/2017,25
USGS,11160000,6/6/2017,24.6
USGS,11160000,6/7/2017,24.3
USGS,11160000,6/8/2017,24.4
USGS,11160000,6/9/2017,25.5
USGS,11160000,6/10/2017,25
USGS,11160000,6/11/2017,23.7
USGS,11160000,6/12/2017,23.2
USGS,11160000,6/13/2017,22.9
USGS,11160000,6/14/2017,22.2
USGS,11160000,6/15/2017,21.5
USGS,11160000,6/16/2017,20.8
USGS,11160000,6/17/2017,20.5
USGS,11160000,6/18/2017,19.5
USGS,11160000,6/19/2017,18.6
USGS,11160000,6/20/2017,18.2
USGS,11160000,6/21/2017,18
USGS,11160000,6/22/2017,17.9
USGS,11160000,6/23/2017,17.3
USGS,11160000,6/24/2017,17
USGS,11160000,6/25/2017,17
USGS,11160000,6/26/2017,16.9
USGS,11160000,6/27/2017,16.9
USGS,11160000,6/28/2017,16.9
USGS,11160000,6/29/2017,16.7
USGS,11160000,6/30/2017,16.6
USGS,11160000,7/1/2017,16.4
USGS,11160000,7/2/2017,16.1
USGS,11160000,7/3/2017,15.9
USGS,11160000,7/4/2017,15.6
USGS,11160000,7/5/2017,15.1
USGS,11160000,7/6/2017,14.8
USGS,11160000,7/7/2017,14.3
USGS,11160000,7/8/2017,13.6
USGS,11160000,7/9/2017,13.1
USGS,11160000,7/10/2017,13
USGS,11160000,7/11/2017,13
USGS,11160000,7/12/2017,12.7
USGS,11160000,7/13/2017,12.3
USGS,11160000,7/14/2017,12.2
USGS,11160000,7/15/2017,11.7
USGS,11160000,7/16/2017,11.6
USGS,11160000,7/17/2017,11.2
USGS,11160000,7/18/2017,10.8
USGS,11160000,7/19/2017,10.7
USGS,11160000,7/20/2017,10.7
USGS,11160000,7/21/2017,11.1
USGS,11160000,7/22/2017,11.1
USGS,11160000,7/23/2017,10.9
USGS,11160000,7/24/2017,10.8
USGS,11160000,7/25/2017,10.6
USGS,11160000,7/26/2017,10.6
USGS,11160000,7/27/2017,10.3
USGS,11160000,7/28/2017,10.2
USGS,11160000,7/29/2017,9.87
USGS,11160000,7/30/2017,9.87
USGS,11160000,7/31/2017,9.85
USGS,11160000,8/1/2017,9.69
USGS,11160000,8/2/2017,9.48
USGS,11160000,8/3/2017,9.15
USGS,11160000,8/4/2017,9.04
USGS,11160000,8/5/2017,9.12
USGS,11160000,8/6/2017,9.03
USGS,11160000,8/7/2017,8.88
USGS,11160000,8/8/2017,8.85
USGS,11160000,8/9/2017,8.88
USGS,11160000,8/10/2017,8.78
USGS,11160000,8/11/2017,8.7
USGS,11160000,8/12/2017,8.49
USGS,11160000,8/13/2017,8.37
USGS,11160000,8/14/2017,8.36
USGS,11160000,8/15/2017,8.34
USGS,11160000,8/16/2017,8.37
USGS,11160000,8/17/2017,8.55
USGS,11160000,8/18/2017,8.58
USGS,11160000,8/19/2017,8.58
USGS,11160000,8/20/2017,8.59
USGS,11160000,8/21/2017,8.64
USGS,11160000,8/22/2017,8.56
USGS,11160000,8/23/2017,8.38
USGS,11160000,8/24/2017,8.31
USGS,11160000,8/25/2017,7.99
USGS,11160000,8/26/2017,7.53
USGS,11160000,8/27/2017,6.92
USGS,11160000,8/28/2017,6.88
USGS,11160000,8/29/2017,6.76
USGS,11160000,8/30/2017,6.5
USGS,11160000,8/31/2017,6.22
USGS,11160000,9/1/2017,6.18
USGS,11160000,9/2/2017,6
USGS,11160000,9/3/2017,5.67
USGS,11160000,9/4/2017,5.9
USGS,11160000,9/5/2017,6.31
USGS,11160000,9/6/2017,6.45
USGS,11160000,9/7/2017,6.74
USGS,11160000,9/8/2017,6.86
USGS,11160000,9/9/2017,7.06
USGS,11160000,9/10/2017,6.77
USGS,11160000,9/11/2017,6.59
USGS,11160000,9/12/2017,6.64
USGS,11160000,9/13/2017,7
USGS,11160000,9/14/2017,7.2
USGS,11160000,9/15/2017,6.9
USGS,11160000,9/16/2017,6.86
USGS,11160000,9/17/2017,6.85
USGS,11160000,9/18/2017,6.74
USGS,11160000,9/19/2017,6.64
USGS,11160000,9/20/2017,6.47
USGS,11160000,9/21/2017,6.43
USGS,11160000,9/22/2017,6.37
USGS,11160000,9/23/2017,6.54
USGS,11160000,9/24/2017,6.56
USGS,11160000,9/25/2017,5.93
USGS,11160000,9/26/2017,5.51
USGS,11160000,9/27/2017,5.21
USGS,11160000,9/28/2017,5.11
USGS,11160000,9/29/2017,5.2
USGS,11160000,9/30/2017,5.22
USGS,11160000,10/1/2017,5.46
USGS,11160000,10/2/2017,5.36
USGS,11160000,10/3/2017,5.28
USGS,11160000,10/4/2017,5.49
USGS,11160000,10/5/2017,5.43
USGS,11160000,10/6/2017,5.16
USGS,11160000,10/7/2017,5.26
USGS,11160000,10/8/2017,5.2
USGS,11160000,10/9/2017,5.05
USGS,11160000,10/10/2017,4.94
USGS,11160000,10/11/2017,4.92
USGS,11160000,10/12/2017,4.66
USGS,11160000,10/13/2017,4.63
USGS,11160000,10/14/2017,4.64
USGS,11160000,10/15/2017,4.45
USGS,11160000,10/16/2017,4.37
USGS,11160000,10/17/2017,4.55
USGS,11160000,10/18/2017,4.83
USGS,11160000,10/19/2017,5.22
USGS,11160000,10/20/2017,6.5
USGS,11160000,10/21/2017,6.35
USGS,11160000,10/22/2017,5.91
USGS,11160000,10/23/2017,5.75
USGS,11160000,10/24/2017,5.59
USGS,11160000,10/25/2017,5.49
USGS,11160000,10/26/2017,5.32
USGS,11160000,10/27/2017,5.08
USGS,11160000,10/28/2017,5.04
USGS,11160000,10/29/2017,5.37
USGS,11160000,10/30/2017,5.59
USGS,11160000,10/31/2017,5.53
USGS,11160000,11/1/2017,5.51
USGS,11160000,11/2/2017,5.61
USGS,11160000,11/3/2017,7.72
USGS,11160000,11/4/2017,6.64
USGS,11160000,11/5/2017,5.99
USGS,11160000,11/6/2017,5.89
USGS,11160000,11/7/2017,6.2
USGS,11160000,11/8/2017,6.04
USGS,11160000,11/9/2017,18.5
USGS,11160000,11/10/2017,14.1
USGS,11160000,11/11/2017,8.9
USGS,11160000,11/12/2017,7.64
USGS,11160000,11/13/2017,7.11
USGS,11160000,11/14/2017,7.66
USGS,11160000,11/15/2017,7.42
USGS,11160000,11/16/2017,80.8
USGS,11160000,11/17/2017,52.9
USGS,11160000,11/18/2017,17.9
USGS,11160000,11/19/2017,11.3
USGS,11160000,11/20/2017,8.71
USGS,11160000,11/21/2017,7.23
USGS,11160000,11/22/2017,6.63
USGS,11160000,11/23/2017,6.24
USGS,11160000,11/24/2017,5.85
USGS,11160000,11/25/2017,5.45
USGS,11160000,11/26/2017,5.77
USGS,11160000,11/27/2017,25.6
USGS,11160000,11/28/2017,10.6
USGS,11160000,11/29/2017,7.15
USGS,11160000,11/30/2017,5.77
USGS,11160000,12/1/2017,5.09
USGS,11160000,12/2/2017,4.65
USGS,11160000,12/3/2017,4.31
USGS,11160000,12/4/2017,4.2
USGS,11160000,12/5/2017,3.86
USGS,11160000,12/6/2017,3.87
USGS,11160000,12/7/2017,3.76
USGS,11160000,12/8/2017,3.62
USGS,11160000,12/9/2017,3.49
USGS,11160000,12/10/2017,3.48
USGS,11160000,12/11/2017,3.51
USGS,11160000,12/12/2017,3.6
USGS,11160000,12/13/2017,3.78
USGS,11160000,12/14/2017,3.63
USGS,11160000,12/15/2017,3.69
USGS,11160000,12/16/2017,4.03
USGS,11160000,12/17/2017,6.31
USGS,11160000,12/18/2017,6.49
USGS,11160000,12/19/2017,6.46
USGS,11160000,12/20/2017,7.42
USGS,11160000,12/21/2017,7.08
USGS,11160000,12/22/2017,6.78
USGS,11160000,12/23/2017,6.65
USGS,11160000,12/24/2017,6.67
USGS,11160000,12/25/2017,6.56
USGS,11160000,12/26/2017,6.48
USGS,11160000,12/27/2017,6.31
USGS,11160000,12/28/2017,5.82
USGS,11160000,12/29/2017,5.3
USGS,11160000,12/30/2017,5.2
USGS,11160000,12/31/2017,5.32
USGS,11160000,1/1/2018,5.41
USGS,11160000,1/2/2018,5.6
USGS,11160000,1/3/2018,8.06
USGS,11160000,1/4/2018,10.8
USGS,11160000,1/5/2018,8.91
USGS,11160000,1/6/2018,11.1
USGS,11160000,1/7/2018,7.45
USGS,11160000,1/8/2018,60.1
USGS,11160000,1/9/2018,221
USGS,11160000,1/10/2018,50.2
USGS,11160000,1/11/2018,32.4
USGS,11160000,1/12/2018,24.2
USGS,11160000,1/13/2018,19.1
USGS,11160000,1/14/2018,16.3
USGS,11160000,1/15/2018,14.6
USGS,11160000,1/16/2018,13.4
USGS,11160000,1/17/2018,12.3
USGS,11160000,1/18/2018,12.1
USGS,11160000,1/19/2018,13.8
USGS,11160000,1/20/2018,12
USGS,11160000,1/21/2018,10.8
USGS,11160000,1/22/2018,12.6
USGS,11160000,1/23/2018,12.2
USGS,11160000,1/24/2018,13.4
USGS,11160000,1/25/2018,21
USGS,11160000,1/26/2018,16.9
USGS,11160000,1/27/2018,13.8
USGS,11160000,1/28/2018,12.6
USGS,11160000,1/29/2018,11.7
USGS,11160000,1/30/2018,11
USGS,11160000,1/31/2018,10.4
USGS,11160000,2/1/2018,9.83
USGS,11160000,2/2/2018,9.42
USGS,11160000,2/3/2018,9.04
USGS,11160000,2/4/2018,8.84
USGS,11160000,2/5/2018,8.69
USGS,11160000,2/6/2018,8.37
USGS,11160000,2/7/2018,7.92
USGS,11160000,2/8/2018,7.72
USGS,11160000,2/9/2018,7.59
USGS,11160000,2/10/2018,7.56
USGS,11160000,2/11/2018,7.3
USGS,11160000,2/12/2018,7.25
USGS,11160000,2/13/2018,7.13
USGS,11160000,2/14/2018,7.05
USGS,11160000,2/15/2018,7.04
USGS,11160000,2/16/2018,6.52
USGS,11160000,2/17/2018,6.5
USGS,11160000,2/18/2018,6.49
USGS,11160000,2/19/2018,6.43
USGS,11160000,2/20/2018,6.68
USGS,11160000,2/21/2018,6.7
USGS,11160000,2/22/2018,7.11
USGS,11160000,2/23/2018,7.07
USGS,11160000,2/24/2018,7.01
USGS,11160000,2/25/2018,7.05
USGS,11160000,2/26/2018,8.21
USGS,11160000,2/27/2018,8.09
USGS,11160000,2/28/2018,7.17
USGS,11160000,3/1/2018,143
USGS,11160000,3/2/2018,83.2
USGS,11160000,3/3/2018,50.4
USGS,11160000,3/4/2018,36.9
USGS,11160000,3/5/2018,28.4
USGS,11160000,3/6/2018,23.4
USGS,11160000,3/7/2018,19.8
USGS,11160000,3/8/2018,17.6
USGS,11160000,3/9/2018,15.9
USGS,11160000,3/10/2018,14.8
USGS,11160000,3/11/2018,14
USGS,11160000,3/12/2018,15.7
USGS,11160000,3/13/2018,117
USGS,11160000,3/14/2018,95.8
USGS,11160000,3/15/2018,84.2
USGS,11160000,3/16/2018,215
USGS,11160000,3/17/2018,86.6
USGS,11160000,3/18/2018,59.2
USGS,11160000,3/19/2018,46.7
USGS,11160000,3/20/2018,46.9
USGS,11160000,3/21/2018,212
USGS,11160000,3/22/2018,742
USGS,11160000,3/23/2018,208
USGS,11160000,3/24/2018,114
USGS,11160000,3/25/2018,84.4
USGS,11160000,3/26/2018,65.3
USGS,11160000,3/27/2018,53.6
USGS,11160000,3/28/2018,46.4
USGS,11160000,3/29/2018,41.2
USGS,11160000,3/30/2018,37.5
USGS,11160000,3/31/2018,34.1
USGS,11160000,4/1/2018,31.3
USGS,11160000,4/2/2018,29.5
USGS,11160000,4/3/2018,27.7
USGS,11160000,4/4/2018,25.9
USGS,11160000,4/5/2018,24.7
USGS,11160000,4/6/2018,33.8
USGS,11160000,4/7/2018,217
USGS,11160000,4/8/2018,74.8
USGS,11160000,4/9/2018,50.7
USGS,11160000,4/10/2018,41.5
USGS,11160000,4/11/2018,36.9
USGS,11160000,4/12/2018,35.3
USGS,11160000,4/13/2018,31.2
USGS,11160000,4/14/2018,29
USGS,11160000,4/15/2018,27.9
USGS,11160000,4/16/2018,31
USGS,11160000,4/17/2018,27.7
USGS,11160000,4/18/2018,25.6
USGS,11160000,4/19/2018,24.2
USGS,11160000,4/20/2018,23.1
USGS,11160000,4/21/2018,21.9
USGS,11160000,4/22/2018,21.1
USGS,11160000,4/23/2018,20.2
USGS,11160000,4/24/2018,19.5
USGS,11160000,4/25/2018,19
USGS,11160000,4/26/2018,18.3
USGS,11160000,4/27/2018,18
USGS,11160000,4/28/2018,17.5
USGS,11160000,4/29/2018,17.2
USGS,11160000,4/30/2018,16.7
USGS,11160000,5/1/2018,16.3
USGS,11160000,5/2/2018,16
USGS,11160000,5/3/2018,15.4
USGS,11160000,5/4/2018,14.9
USGS,11160000,5/5/2018,14.5
USGS,11160000,5/6/2018,14.2
USGS,11160000,5/7/2018,13.8
USGS,11160000,5/8/2018,13.5
USGS,11160000,5/9/2018,13.3
USGS,11160000,5/10/2018,13.1
USGS,11160000,5/11/2018,13
USGS,11160000,5/12/2018,12.8
USGS,11160000,5/13/2018,12.9
USGS,11160000,5/14/2018,12.9
USGS,11160000,5/15/2018,12.7
USGS,11160000,5/16/2018,12.6
USGS,11160000,5/17/2018,12.3
USGS,11160000,5/18/2018,12
USGS,11160000,5/19/2018,11.7
USGS,11160000,5/20/2018,11.3
USGS,11160000,5/21/2018,11.3
USGS,11160000,5/22/2018,11.3
USGS,11160000,5/23/2018,11.7
USGS,11160000,5/24/2018,11.6
USGS,11160000,5/25/2018,11.9
USGS,11160000,5/26/2018,12.1
USGS,11160000,5/27/2018,11.5
USGS,11160000,5/28/2018,10.8
USGS,11160000,5/29/2018,10.3
USGS,11160000,5/30/2018,9.69
USGS,11160000,5/31/2018,9.19
USGS,11160000,6/1/2018,9.02
USGS,11160000,6/2/2018,8.52
USGS,11160000,6/3/2018,7.84
USGS,11160000,6/4/2018,7.54
USGS,11160000,6/5/2018,7.21
USGS,11160000,6/6/2018,6.86
USGS,11160000,6/7/2018,6.79
USGS,11160000,6/8/2018,6.68
USGS,11160000,6/9/2018,6.46
USGS,11160000,6/10/2018,6.5
USGS,11160000,6/11/2018,6.29
USGS,11160000,6/12/2018,6.3
USGS,11160000,6/13/2018,6.16
USGS,11160000,6/14/2018,6.13
USGS,11160000,6/15/2018,6.21
USGS,11160000,6/16/2018,6.62
USGS,11160000,6/17/2018,7.5
USGS,11160000,6/18/2018,7.35
USGS,11160000,6/19/2018,6.73
USGS,11160000,6/20/2018,6.25
USGS,11160000,6/21/2018,5.87
USGS,11160000,6/22/2018,5.56
USGS,11160000,6/23/2018,5.3
USGS,11160000,6/24/2018,5.43
USGS,11160000,6/25/2018,5.54
USGS,11160000,6/26/2018,5.48
USGS,11160000,6/27/2018,5.35
USGS,11160000,6/28/2018,5.23
USGS,11160000,6/29/2018,4.93
USGS,11160000,6/30/2018,4.68
USGS,11160000,7/1/2018,4.84
USGS,11160000,7/2/2018,4.77
USGS,11160000,7/3/2018,4.84
USGS,11160000,7/4/2018,4.86
USGS,11160000,7/5/2018,4.68
USGS,11160000,7/6/2018,4.51
USGS,11160000,7/7/2018,4.12
USGS,11160000,7/8/2018,3.82
USGS,11160000,7/9/2018,3.5
USGS,11160000,7/10/2018,3.4
USGS,11160000,7/11/2018,3.23
USGS,11160000,7/12/2018,3.39
USGS,11160000,7/13/2018,3.33
USGS,11160000,7/14/2018,3.22
USGS,11160000,7/15/2018,3.21
USGS,11160000,7/16/2018,3.17
USGS,11160000,7/17/2018,3.21
USGS,11160000,7/18/2018,3.19
USGS,11160000,7/19/2018,3.14
USGS,11160000,7/20/2018,2.98
USGS,11160000,7/21/2018,2.9
USGS,11160000,7/22/2018,2.79
USGS,11160000,7/23/2018,3.08
USGS,11160000,7/24/2018,3
USGS,11160000,7/25/2018,2.89
USGS,11160000,7/26/2018,2.82
USGS,11160000,7/27/2018,2.79
USGS,11160000,7/28/2018,2.9
USGS,11160000,7/29/2018,2.92
USGS,11160000,7/30/2018,2.84
USGS,11160000,7/31/2018,2.8
USGS,11160000,8/1/2018,2.77
USGS,11160000,8/2/2018,2.7
USGS,11160000,8/3/2018,2.71
USGS,11160000,8/4/2018,2.7
USGS,11160000,8/5/2018,2.47
USGS,11160000,8/6/2018,2.32
USGS,11160000,8/7/2018,2.21
USGS,11160000,8/8/2018,2.2
USGS,11160000,8/9/2018,2.14
USGS,11160000,8/10/2018,2.17
USGS,11160000,8/11/2018,2.04
USGS,11160000,8/12/2018,2.14
USGS,11160000,8/13/2018,2.25
USGS,11160000,8/14/2018,2.3
USGS,11160000,8/15/2018,2.26
USGS,11160000,8/16/2018,2.14
USGS,11160000,8/17/2018,2.23
USGS,11160000,8/18/2018,2.27
USGS,11160000,8/19/2018,2.35
USGS,11160000,8/20/2018,2.43
USGS,11160000,8/21/2018,2.52
USGS,11160000,8/22/2018,2.7
USGS,11160000,8/23/2018,2.72
USGS,11160000,8/24/2018,2.62
USGS,11160000,8/25/2018,2.68
USGS,11160000,8/26/2018,2.76
USGS,11160000,8/27/2018,2.85
USGS,11160000,8/28/2018,3.03
USGS,11160000,8/29/2018,2.89
USGS,11160000,8/30/2018,2.68
USGS,11160000,8/31/2018,2.57
USGS,11160000,9/1/2018,2.59
USGS,11160000,9/2/2018,2.66
USGS,11160000,9/3/2018,2.6
USGS,11160000,9/4/2018,2.46
USGS,11160000,9/5/2018,2.43
USGS,11160000,9/6/2018,2.42
USGS,11160000,9/7/2018,2.34
USGS,11160000,9/8/2018,2.27
USGS,11160000,9/9/2018,2.18
USGS,11160000,9/10/2018,2.09
USGS,11160000,9/11/2018,1.98
USGS,11160000,9/12/2018,1.86
USGS,11160000,9/13/2018,1.68
USGS,11160000,9/14/2018,1.69
USGS,11160000,9/15/2018,1.75
USGS,11160000,9/16/2018,1.73
USGS,11160000,9/17/2018,1.78
USGS,11160000,9/18/2018,1.86
USGS,11160000,9/19/2018,1.95
USGS,11160000,9/20/2018,1.96
USGS,11160000,9/21/2018,1.85
USGS,11160000,9/22/2018,1.96
USGS,11160000,9/23/2018,2.18
USGS,11160000,9/24/2018,2.13
USGS,11160000,9/25/2018,2.21
USGS,11160000,9/26/2018,2.13
USGS,11160000,9/27/2018,2.11
USGS,11160000,9/28/2018,2.37
USGS,11160000,9/29/2018,2.26
USGS,11160000,9/30/2018,2.08
USGS,11160000,10/1/2018,1.95
USGS,11160000,10/2/2018,1.92
USGS,11160000,10/3/2018,1.84
USGS,11160000,10/4/2018,2.11
USGS,11160000,10/5/2018,2.23
USGS,11160000,10/6/2018,2.18
USGS,11160000,10/7/2018,2
USGS,11160000,10/8/2018,1.84
USGS,11160000,10/9/2018,2.12
USGS,11160000,10/10/2018,2.31
USGS,11160000,10/11/2018,2.42
USGS,11160000,10/12/2018,2.29
USGS,11160000,10/13/2018,2.29
USGS,11160000,10/14/2018,2.02
USGS,11160000,10/15/2018,1.81
USGS,11160000,10/16/2018,1.67
USGS,11160000,10/17/2018,1.79
USGS,11160000,10/18/2018,1.77
USGS,11160000,10/19/2018,1.78
USGS,11160000,10/20/2018,1.78
USGS,11160000,10/21/2018,2.15
USGS,11160000,10/22/2018,2.41
USGS,11160000,10/23/2018,2.41
USGS,11160000,10/24/2018,2.49
USGS,11160000,10/25/2018,2.55
USGS,11160000,10/26/2018,2.35
USGS,11160000,10/27/2018,2.29
USGS,11160000,10/28/2018,2.23
USGS,11160000,10/29/2018,2.07
USGS,11160000,10/30/2018,2.05
USGS,11160000,10/31/2018,1.93
USGS,11160000,11/1/2018,1.9
USGS,11160000,11/2/2018,1.9
USGS,11160000,11/3/2018,1.64
USGS,11160000,11/4/2018,1.54
USGS,11160000,11/5/2018,1.51
USGS,11160000,11/6/2018,1.49
USGS,11160000,11/7/2018,1.6
USGS,11160000,11/8/2018,1.76
USGS,11160000,11/9/2018,1.74
USGS,11160000,11/10/2018,1.79
USGS,11160000,11/11/2018,1.88
USGS,11160000,11/12/2018,1.8
USGS,11160000,11/13/2018,1.76
USGS,11160000,11/14/2018,1.76
USGS,11160000,11/15/2018,1.53
USGS,11160000,11/16/2018,1.45
USGS,11160000,11/17/2018,1.52
USGS,11160000,11/18/2018,1.81
USGS,11160000,11/19/2018,1.81
USGS,11160000,11/20/2018,1.76
USGS,11160000,11/21/2018,4.78
USGS,11160000,11/22/2018,11.5
USGS,11160000,11/23/2018,20.4
USGS,11160000,11/24/2018,11.4
USGS,11160000,11/25/2018,6.83
USGS,11160000,11/26/2018,5.12
USGS,11160000,11/27/2018,4.7
USGS,11160000,11/28/2018,9.46
USGS,11160000,11/29/2018,78.3
USGS,11160000,11/30/2018,27.1
USGS,11160000,12/1/2018,13.5
USGS,11160000,12/2/2018,9.26
USGS,11160000,12/3/2018,6.89
USGS,11160000,12/4/2018,6.22
USGS,11160000,12/5/2018,8.77
USGS,11160000,12/6/2018,8.38
USGS,11160000,12/7/2018,6.51
USGS,11160000,12/8/2018,5.66
USGS,11160000,12/9/2018,5.37
USGS,11160000,12/10/2018,5.16
USGS,11160000,12/11/2018,5.05
USGS,11160000,12/12/2018,5.18
USGS,11160000,12/13/2018,5.21
USGS,11160000,12/14/2018,5.33
USGS,11160000,12/15/2018,5.69
USGS,11160000,12/16/2018,11.4
USGS,11160000,12/17/2018,83.8
USGS,11160000,12/18/2018,20.3
USGS,11160000,12/19/2018,12.7
USGS,11160000,12/20/2018,10.2
USGS,11160000,12/21/2018,8.97
USGS,11160000,12/22/2018,8.38
USGS,11160000,12/23/2018,7.69
USGS,11160000,12/24/2018,8.47
USGS,11160000,12/25/2018,11.6
USGS,11160000,12/26/2018,10.2
USGS,11160000,12/27/2018,8.89
USGS,11160000,12/28/2018,8.82
USGS,11160000,12/29/2018,8.28
USGS,11160000,12/30/2018,7.7
USGS,11160000,12/31/2018,9.2
USGS,11160000,1/1/2019,13.5
USGS,11160000,1/2/2019,13.4
USGS,11160000,1/3/2019,13.5
USGS,11160000,1/4/2019,13.2
USGS,11160000,1/5/2019,15.3
USGS,11160000,1/6/2019,488
USGS,11160000,1/7/2019,371
USGS,11160000,1/8/2019,80.9
USGS,11160000,1/9/2019,109
USGS,11160000,1/10/2019,73.2
USGS,11160000,1/11/2019,55.4
USGS,11160000,1/12/2019,48.6
USGS,11160000,1/13/2019,39
USGS,11160000,1/14/2019,35.5
USGS,11160000,1/15/2019,267
USGS,11160000,1/16/2019,624
USGS,11160000,1/17/2019,884
USGS,11160000,1/18/2019,231
USGS,11160000,1/19/2019,125
USGS,11160000,1/20/2019,91.9
USGS,11160000,1/21/2019,76.6
USGS,11160000,1/22/2019,55.3
USGS,11160000,1/23/2019,42.5
USGS,11160000,1/24/2019,35.4
USGS,11160000,1/25/2019,29.4
USGS,11160000,1/26/2019,24.5
USGS,11160000,1/27/2019,20.7
USGS,11160000,1/28/2019,18.7
USGS,11160000,1/29/2019,16.4
USGS,11160000,1/30/2019,14.8
USGS,11160000,1/31/2019,36.5
USGS,11160000,2/1/2019,21.4
USGS,11160000,2/2/2019,533
USGS,11160000,2/3/2019,925
USGS,11160000,2/4/2019,816
USGS,11160000,2/5/2019,400
USGS,11160000,2/6/2019,228
USGS,11160000,2/7/2019,157
USGS,11160000,2/8/2019,154
USGS,11160000,2/9/2019,317
USGS,11160000,2/10/2019,238
